plan_id,state,metal_level,rate,rate_area
65815ML8407018,SC,Silver,299.18,18
98231UW8717478,OK,Bronze,141.68,5
91520NI5958880,SC,Gold,363.65,24
32387KP0761298,FL,Bronze,283.12,38
47698YA1413719,FL,Silver,297.62,58
43209QI1537076,SC,Bronze,255.37,5
04923SM4902524,OR,Bronze,260,5
24258SM2740340,OH,Silver,299.14,3
70258TP1684516,SD,Bronze,256.36,4
65749YO3091088,OH,Silver,293.3,11
02789KX7236346,OH,Bronze,321.92,2
30284TU0897184,FL,Silver,376.48,55
18031XB4036257,SD,Silver,315.32,1
26173LN4988186,MI,Bronze,185.67,12
99776ZE6702670,ND,Bronze,283.02,4
28792PQ8281212,OR,Catastrophic,234,5
61361UV5267882,SC,Gold,334.01,44
96772LH6054139,ME,Silver,394.04,3
20714JV6703303,UT,Silver,240.94,2
07808XI0101220,WI,Silver,364.82,14
55360TH1235876,FL,Silver,325.6,29
54739NF3133288,SC,Silver,297.36,28
71131US3103449,MI,Gold,445.82,14
04805IG0572018,WI,Silver,393.26,15
77337SM6149376,NC,Platinum,385.86,13
06339DY2450699,ME,Silver,315.02,3
46997CG8091563,NV,Platinum,424.51,2
76788FQ9282035,TX,Silver,266.41,7
81545KU3188555,WI,Silver,242.51,15
51491YH4616306,TN,Silver,234.06,3
22611SN4083639,MO,Catastrophic,301.54,10
80134RO3399561,OH,Silver,259.14,12
43201GA9395308,AL,Gold,322.18,5
37856UA1858874,OH,Bronze,214.35,4
57151PV9557353,GA,Gold,400.08,12
88732GS7467562,WI,Gold,371.27,7
73990SI1615874,WV,Gold,386.61,2
13840UP6890613,AZ,Gold,351.99,1
83179HZ5789240,TN,Silver,285.25,4
04918AU3157287,WI,Bronze,339.5,11
95677FH5510464,VA,Silver,258.79,2
80252GL1882592,WI,Platinum,452.31,15
77692QQ9703954,WI,Silver,419.37,11
74342CX5133752,NC,Silver,358.85,10
93334NQ8578092,PA,Silver,264.48,6
59635IM1719368,FL,Silver,424.66,27
49828RE9358983,SC,Silver,272.2,36
84136EQ0623707,PA,Silver,186.27,2
94499MU8387094,NC,Silver,345.91,10
04000LB3923172,GA,Bronze,211.18,16
05504EL9380193,GA,Catastrophic,248.63,3
56662OP3046456,AL,Catastrophic,182.59,4
68932YL3080016,WI,Bronze,278.67,4
51420SB6139833,WV,Gold,357.66,10
35590ID4218563,IN,Silver,402.6,13
09618GX3033019,WI,Silver,363.01,16
13002CQ1646862,FL,Bronze,293.91,59
12711WL1296759,SC,Catastrophic,230.23,9
96044ER8247289,NM,Gold,303.76,4
93527JK2069923,FL,Gold,398.38,33
55489KC1590703,OH,Silver,362.92,2
83123PB5248125,PA,Platinum,361.6,2
15523DF8521753,FL,Platinum,420.81,58
36194EG0566924,SC,Bronze,190.58,26
37692BL9037167,LA,Bronze,256.69,4
20178NI7661387,MI,Silver,274.32,11
39167YW7298472,SC,Bronze,393.72,25
87360VW0092681,WI,Gold,433.79,14
08972XE0867734,TX,Bronze,200.99,9
57839UA4478734,IN,Bronze,285.23,2
13937TG6006894,OR,Bronze,191.23,3
74589NU9858514,NC,Bronze,282.84,15
91666YA4100831,VA,Bronze,219.33,12
67748KU5351899,SD,Silver,263.87,3
15489GG4864466,AR,Gold,320.88,5
33900FI7211960,FL,Gold,331.6,9
39113XP8811235,SC,Silver,288.18,26
99796OE3700835,GA,Silver,305.01,3
75911TZ3182192,SC,Gold,346.96,5
33818SR7444727,MT,Silver,263.21,2
96766AH9551987,MI,Bronze,250.18,2
35905WO7944513,WI,Platinum,467.83,11
82832YU1960290,WY,Catastrophic,299.9,2
55762YZ9240058,IN,Bronze,308.9,7
07683TG8841917,SC,Silver,313.44,46
33181FN0040040,SC,Silver,230.81,7
38868SN1562603,AZ,Bronze,224.4,3
00284IG7283407,PA,Gold,344.25,6
03683DF8288861,SC,Bronze,256.01,13
44419KT4133008,IN,Gold,508.22,14
31207BC4083163,WI,Bronze,340.28,11
89702DV5401665,SC,Silver,311.72,22
35722VN9881421,SC,Silver,314.51,17
11055DY8060895,OR,Gold,316.01,3
07503AS4013384,IL,Bronze,251.08,10
76384IT9187012,SC,Silver,265.67,26
73884AF7055685,MI,Catastrophic,187.04,6
87574QU7023358,IN,Bronze,297.03,5
02765RZ1279167,MI,Gold,402.03,4
81103BE7338596,TX,Silver,295.89,11
61539QE2545114,SC,Silver,300.11,22
61537EV3611835,KS,Gold,416.62,1
15226GC4342494,TX,Gold,262.14,15
72037IP9454279,MT,Silver,281,1
89680XP6622145,IN,Gold,657.09,7
40489BQ1455866,NC,Silver,311.13,7
23009DF7619776,OH,Bronze,190.47,8
31678PC1793494,FL,Platinum,518.1,57
45366GT8890922,NC,Bronze,279.6,16
23187QB7979850,SC,Silver,503.56,38
56415HG5325813,FL,Gold,351.06,19
10887OU6227181,OR,Gold,268,1
66867BC9681198,IN,Silver,369.2,17
71494XY7166721,AK,Gold,691,1
20401FN4168914,SC,Gold,343.94,8
16798CY6701670,OH,Gold,406.02,17
11948OQ9259637,SC,Bronze,269,34
67134JS6871648,FL,Bronze,205.83,16
42315SO5706269,IN,Bronze,353.53,9
69759UL4346999,FL,Platinum,523.22,35
05109OF7590549,TN,Bronze,300.88,2
52764BW6497970,TX,Bronze,205.78,25
70259XR2060330,SC,Silver,271.96,43
06939PO2375886,AR,Silver,271.01,4
21401VQ4654668,TN,Bronze,173.88,1
15777QA8131211,VA,Silver,279.69,11
50799OW4390794,AZ,Gold,262.27,5
89393LS4838639,OR,Bronze,174,1
89761CM8236161,OR,Silver,293,6
67684QP5698410,KS,Gold,284.96,7
70904DX6873475,LA,Platinum,461.23,4
23857EU6771103,MI,Silver,265.92,11
12055LI5026794,FL,Bronze,313.9,28
32013JH3203395,OH,Gold,340.4,13
94476OI6738977,MT,Gold,334.65,1
87635NB6921294,IN,Gold,375.81,3
25209UV5799182,MT,Catastrophic,175.26,3
78125JG3284979,NM,Gold,255.54,3
91824NB0284509,FL,Platinum,473.25,50
30857EQ5506219,NC,Silver,376.93,7
25185YW2112756,OR,Gold,339,7
48412RF0372803,MI,Catastrophic,181.85426,8
02612DN4771134,SC,Catastrophic,178.74,28
98873QH7825878,PA,Silver,286.68,8
45551BW5281770,TN,Silver,299.55,3
62047UT2633716,SC,Bronze,213.54,30
35753BA6337768,SC,Silver,288.4,13
44981KO2956984,AZ,Gold,399.67,3
63310PY5802104,UT,Silver,257.62,3
51331GV1815459,IL,Gold,411.94,6
46012ME8572837,UT,Bronze,244.39,6
64772LC0341860,IN,Silver,213.17,16
34456XW0919380,TX,Bronze,192.9,18
86866GX3512631,FL,Silver,325.6,22
94337JE1699564,OH,Silver,388.45,13
80995UY1874659,UT,Silver,214.02,3
45894CR3557036,GA,Platinum,404.41,3
73653LG6103571,FL,Bronze,292,42
46883QX0069231,OR,Catastrophic,217,6
07389TD3561756,WI,Silver,286.88,2
15434MF5006596,OH,Gold,373.86,16
80539AS3940154,VA,Gold,400.1,2
96793VQ5304156,WI,Silver,408.14,1
09049CJ0622855,KS,Bronze,217.94,7
17685GH9897896,FL,Silver,377.8,30
96970OV1148225,FL,Gold,434.66,26
71427FD0545110,WI,Silver,320.72,7
27655IB5182987,MT,Gold,363.43,4
13743DI7166193,MT,Silver,301.02,4
53167LQ2830831,WV,Bronze,259.53,1
42082XJ5801759,TX,Silver,277.43,26
63506TD7650819,WI,Silver,307.09,16
61132RO5708837,GA,Bronze,218.62,9
46744ST6349271,MI,Bronze,254.69,12
47305SV5921955,SC,Silver,288.57,26
34085AN5108101,MS,Silver,339.76,5
92740ZW6628814,IL,Gold,327.04,12
59691GX5945834,AZ,Silver,251.99,4
01800OW4774961,IN,Gold,375.4,4
88200DS8648571,AZ,Catastrophic,190.04,2
26702IU9612080,MI,Bronze,222.01,5
91305CT8338118,IN,Bronze,228.79,3
39952TL1146406,FL,Bronze,272.66,1
97969XX2980768,SC,Silver,299.18,8
67182UP3853689,FL,Bronze,247.51,6
12071JT0970302,FL,Catastrophic,189.86,43
24904ZT8192708,SC,Bronze,245.22,32
14407TF4862650,SC,Platinum,692.95,21
85346CL7723222,IN,Gold,417.39,1
54011HL5985288,OR,Bronze,187.15,4
83085HS4933605,OH,Gold,328.49,8
15114EO7588537,WI,Bronze,258.18,15
41235RU1831212,MO,Silver,273.93,6
48475GX1471386,IN,Bronze,261.21,6
77313MO9816687,GA,Catastrophic,161.36,2
75250JW4006648,TX,Silver,411.19,13
33279BF3323816,MI,Catastrophic,223.62,8
03862GT9225625,GA,Catastrophic,204.56,13
33100PD2529792,FL,Bronze,293.61,14
22669TX0835040,PA,Gold,214.03,4
96425YP2904023,TN,Silver,230.93,2
51802AX3844634,OH,Silver,360.25,12
16738ZB7061608,LA,Bronze,243.95,5
72793UO4227356,SC,Bronze,281.24,17
38097ZQ4066033,SC,Silver,477.6,46
81958YW3745328,SC,Silver,312.04,39
94107MI6501946,MI,Silver,262.22,6
08354TO1785295,FL,Silver,299.46,55
24194MV0029491,WI,Gold,370.64,9
73102KP4479461,OH,Platinum,392,11
00422LW8927842,IL,Silver,249.34,12
99989QW6652888,PA,Bronze,158.99,5
20227GC6902616,SC,Silver,324.58,19
03830MM2919545,SC,Bronze,173.69,15
55901HW5397075,WI,Silver,358.8,4
99044SD5689032,MI,Gold,345.99,8
51588NN8858019,NC,Platinum,500.29,11
19369DL6982010,VA,Catastrophic,169.34,6
10199DN3812686,SC,Silver,277.69,10
26822YL8365927,MI,Gold,387.83,11
89666ZW8793636,OH,Gold,356.8,3
56669SH1501117,OH,Bronze,256.2,15
50484BY9692875,MS,Gold,335.5,3
63311EY5579597,IA,Bronze,177.8,6
47652KN2491793,LA,Bronze,299.71,1
01009WI5945498,IN,Bronze,289.42,11
24310KH2397403,OR,Bronze,175,1
83555OH0814296,UT,Catastrophic,187.99,2
09366UK9700293,NC,Gold,486.19,4
36918FT2376983,FL,Silver,316.38,51
65604WL0965122,SC,Catastrophic,234.03,31
47794KU9419479,FL,Platinum,455.27,64
03547CT2479097,GA,Bronze,285.75,3
99834BC3582244,GA,Silver,303.34,5
11034OP5207168,OR,Gold,305,5
59826QF6246637,FL,Bronze,240.45,26
09340SI7328008,WI,Silver,343.35,11
33836RH0678442,IL,Silver,296.03,12
95913XL6794528,FL,Platinum,410.3,12
81728YZ4399175,GA,Bronze,223.73,3
77307YT8060959,MT,Silver,267.53,1
13185PC3791507,SC,Bronze,244.96,42
83165QC6653639,FL,Bronze,258.28,50
95189HB6472342,OH,Bronze,231.66,4
20476YM1017093,TX,Bronze,175.97,22
60585ZW7272304,ME,Silver,302.14,1
29757VX4009869,WV,Bronze,262.78,1
00657FO8524417,PA,Bronze,216.06,5
72320UQ6200232,UT,Gold,329.28,6
87648RU1408111,FL,Silver,394.62,50
64488QM3538269,WI,Silver,326.42,12
32871IU2005179,SC,Silver,317.81,16
34024LW6896950,PA,Bronze,287.44,7
28855HC6821397,FL,Gold,379,55
82060YN9148778,WI,Bronze,262.9,14
64906OK0291707,FL,Bronze,287.08,5
20450XB5501950,OH,Silver,284.55,9
23612KM9959429,FL,Gold,533.2,50
57584DJ1062419,SC,Gold,347.17,11
35110CQ7944638,WI,Bronze,234.88,14
08791SB7682859,VA,Silver,282.46,9
72041WB3233334,GA,Silver,376.09,4
15876YO0169987,LA,Silver,387.79,5
21713FM6068426,WI,Gold,379.33,11
03822CU9412814,MI,Gold,369.79,9
43324GS0186852,WI,Catastrophic,184.26,16
74668IC4685646,OH,Bronze,229.88,11
12178NX4239472,WI,Bronze,284.73,11
33573EY7422601,TX,Bronze,224.01,24
60313HH5934759,PA,Platinum,418.38,4
76631LH5189888,WI,Bronze,258.18,2
61430NJ5880554,VA,Silver,318.07,2
48373IO6068987,NC,Silver,373.06,5
86695SQ7372080,FL,Silver,433.71,49
13342RH8635300,OR,Silver,273,1
01032DQ9043671,OR,Gold,350,6
96064OP3601980,TN,Silver,235.41,7
82896YG4424063,AR,Silver,297.98,7
52659DA0935308,WI,Platinum,495.57,7
80847PL3505121,OH,Silver,331.27,12
24805VA0379362,MI,Bronze,236.89,15
65481SF5085472,FL,Gold,415.95,43
83923SY3343335,TX,Silver,317.94,7
62232AZ0247293,AL,Catastrophic,182.59,2
33080VT7457869,IL,Bronze,198.46,8
09587TL3881635,WI,Silver,388.68,9
48988RD4474494,LA,Platinum,461.23,8
03256WS0358730,TX,Silver,358.08,5
14561QN7177699,AL,Silver,273.9,13
57359XB2684695,SD,Catastrophic,183.67,2
98494HD4626571,IN,Silver,392.8,8
66531LA2252619,AZ,Bronze,238,6
68039HM1023645,WI,Catastrophic,176.03,11
25615CM2379373,MI,Bronze,192.84,5
30645SR6440503,OH,Silver,265.88,16
72701EI7422829,OK,Bronze,211.76,1
54438UF2320836,IN,Silver,309.49,11
06465UL9106044,FL,Bronze,212.78,59
80334FY3816430,FL,Platinum,455.27,5
73940LJ0635477,FL,Platinum,449.62,28
13315RL1525859,NV,Silver,320.27,2
99131GX1419492,FL,Bronze,262.62,5
12053NV5772434,WI,Silver,334.88,7
68302FM3323898,IL,Gold,339.35,10
77191HH5535070,VA,Bronze,292.88,12
24156JE2857484,IN,Bronze,282.21,6
54896UL5959408,TX,Catastrophic,195.77,3
18629XN9889693,FL,Platinum,456.37,32
90194VI6543837,PA,Silver,292.48,7
58817DV2802370,OR,Bronze,179,5
70920PZ9340528,SC,Gold,304.68,43
69196DI6323859,OR,Gold,339,2
43960EU0141150,OH,Gold,572.42,4
80674OI2075171,TN,Bronze,174.25,2
16187RR0656650,OR,Bronze,188.03,2
28130ET1465358,AL,Silver,256.21,11
86453GS1816957,KS,Platinum,346.03,5
46713RL3780991,KS,Bronze,195,3
41508YO0056819,VA,Catastrophic,161.23,7
72487BG5754343,WI,Gold,390.5,14
60360KY0496668,OR,Gold,350,7
02137PX0741483,AZ,Bronze,299.42,1
91890GF0000769,SD,Silver,274.56,3
56046YN2154668,OH,Gold,373.78,16
49456HB3797862,GA,Bronze,270.18,6
63676RA9363202,OH,Bronze,213.12,1
98554SC8562980,GA,Catastrophic,172.51,12
15058GC1475170,SC,Bronze,329.53,41
83362HC2676420,GA,Platinum,496.31,3
12235CE4014834,TN,Silver,264.61,2
59194KE6609627,SC,Bronze,253.33,36
62171EX9518059,TX,Silver,348.67,10
41474WW3989031,WI,Silver,410.61,12
27336JJ2421646,GA,Bronze,331.36,1
46482NS5877263,GA,Bronze,264.36,4
78603VB3374808,OH,Silver,275.67,12
05796RQ6155639,LA,Gold,408.65,6
82626SV0323601,KS,Silver,249.44,4
19805RX4304718,TX,Silver,393.32,4
33050TF3108502,FL,Silver,281.14,9
15187IU6606941,MS,Bronze,280.97,4
40639MZ2184092,TN,Bronze,176.34,4
68973MC3534592,SC,Bronze,293.08,43
92029LI7285130,FL,Silver,407.78,10
23933DQ1182679,UT,Bronze,186.56,2
97792GH3949680,MO,Silver,333.99,5
40230GP9457523,IN,Silver,329.57,15
28029DR6871627,OH,Bronze,210.4,15
47349RT0630061,VA,Bronze,241.38,9
28795VJ0110354,WI,Silver,271.65,2
05548FQ0368168,SC,Silver,293.67,21
21301KI5312612,FL,Silver,374.41,50
27185OD4269640,OH,Silver,355.23,11
40065BF4416696,MI,Gold,394.2,11
78648RP2874303,SC,Silver,304.31,22
13683OH9442342,IL,Gold,324.37,9
13706KX3165680,MS,Silver,383.99,4
59117MI7227068,AZ,Gold,233.58,4
95110CW1846885,IL,Bronze,201.03,9
37403WV4763271,SC,Gold,347.62,21
43638DC2612003,FL,Gold,475.12,25
47265VM5629576,WI,Bronze,256.31,8
81569BZ5134741,OH,Silver,407.22,10
73489HA2990909,IL,Platinum,334.01,2
87987ST4243981,FL,Silver,347.17,40
21414AO6933774,AR,Gold,332.27,2
93406UK4257935,TX,Bronze,260.25,18
62718YR7514426,WI,Platinum,444.28,14
35225JD8201369,VA,Bronze,209.54,2
49065MD7079577,SC,Silver,461.53,1
75988XO8498456,FL,Bronze,252.96,37
30993TW0738543,GA,Catastrophic,284.47,4
47239AF4900431,GA,Gold,353.96,3
23938FN8696979,MI,Silver,337.53,4
72961QW5008032,PA,Catastrophic,158.91,6
49637QW9760364,OH,Gold,310.5,3
74010YR4306046,FL,Silver,412.95,35
69849TZ8692173,WI,Gold,430.11,7
18681MI8577252,NE,Gold,306.23,1
13898HJ9817905,SC,Silver,264.88,27
25506WU1796782,AZ,Bronze,200.99,4
58147EK7958562,SC,Bronze,232.43,29
15581LD6086741,ND,Gold,360.92,2
40095YY3536100,NM,Silver,236.34,3
19653JX6166289,MI,Silver,322.89,4
99451JG3296928,TX,Bronze,279.47,10
86963SR7671085,WI,Gold,459.45,1
50503VD8968768,FL,Silver,382.72,23
16912JG6397579,OR,Silver,296,4
68384RD2480738,OH,Bronze,253.81,11
73046EU1064825,IN,Gold,552.7,12
07942RA5888300,WV,Silver,285.89,5
25769ML8688946,FL,Bronze,278.14,60
67301TC3787611,GA,Silver,305.62,3
86489RG7773902,IL,Bronze,201.03,7
91017NL8040967,MS,Gold,374.99,5
83728HW8913840,WI,Silver,359.23,16
16265YZ8238207,SC,Bronze,269,17
46114NP1459352,PA,Silver,242.09,6
66949PE7734454,FL,Silver,324.61,14
44047FM4286340,AZ,Bronze,299.42,2
07963JG5261034,PA,Bronze,223.65,9
37760HR6167452,TX,Gold,285.93,3
18804VU2336161,OH,Bronze,381.14,17
95793BZ1195582,SC,Bronze,236.06,25
28811UC6104086,FL,Gold,399.62,62
31939OO3164471,SC,Silver,303.78,17
43654XX0827744,PA,Gold,313.87,6
57506FG7035227,UT,Bronze,211.52,4
87344FY0538715,FL,Bronze,265.73,2
56384UM6846987,OR,Gold,312,5
03743XK8459638,OH,Gold,350.54,11
20134HE0246492,TX,Bronze,288.17,3
03440UR8692337,OH,Bronze,238.11,1
62994MF1514658,NM,Gold,297.98,4
91465JQ5465989,TX,Bronze,366.11,10
28961TJ1532104,FL,Gold,387.42,56
51024UI6029992,IA,Bronze,177.8,6
13584TC9998182,OH,Bronze,235.08,14
24020HF5547226,NC,Bronze,251.06,13
13733HI2370550,FL,Silver,353.59,53
94576SU7604114,FL,Silver,417.83,58
04933OT1589602,IL,Gold,324.05,5
86026EB5633790,OR,Bronze,211,2
09180SW2849072,OR,Bronze,227,2
34170RW0198533,GA,Gold,383,4
10993AN9268951,WI,Gold,401.48,16
15100SZ1022328,FL,Silver,362.58,28
86240KC4991034,WV,Silver,278.9,8
65164LD9905335,FL,Gold,431.59,53
32765FN4244377,ME,Silver,386.67,2
47040UB8401836,IL,Gold,359.31,13
67108JS0219714,GA,Platinum,669.41,15
84099SN9078835,WI,Gold,323.46,16
19920DR2759267,FL,Gold,319.46,41
90480TB3065882,SC,Bronze,265.81,46
73483DO8701811,OH,Silver,326.35,11
97253QD3277714,AZ,Bronze,285.24,3
70426UM2205269,MT,Silver,275.17,1
69876EW3335401,AZ,Silver,347.13,5
06662QK8035012,UT,Gold,292.21,4
92185DK9281908,FL,Gold,388.54,33
50879CD1603302,IN,Silver,332.21,1
64396VM6339243,OH,Bronze,255.3,4
08102LX4856258,SD,Silver,306.46,4
66727FA3310135,TX,Silver,370.89,26
77817IL9899048,WI,Silver,403.02,11
18502LI8845773,WI,Silver,376.09,8
38539HX8904952,AZ,Catastrophic,145.38,5
67200PZ1395707,FL,Silver,306.08,51
97841UX6892606,NV,Bronze,273.83,1
02092RJ2168037,NE,Bronze,309.61,1
41616UY3097623,OK,Catastrophic,178.84,1
90549PJ6421997,OH,Bronze,269.87,9
48550HV8090503,SC,Silver,299.57,5
82443NV5536896,FL,Gold,425.72,40
08832MZ6360352,GA,Bronze,181.51,2
12799IF3547487,SC,Bronze,244.89,10
43938NS4318508,AZ,Silver,356.25,2
24971CL6171637,SC,Silver,292.21,24
83640DN1612311,TX,Bronze,226.1,7
25602ZZ3439214,OR,Bronze,228.36,5
72638FK7839120,MO,Silver,350.57,1
38728TX6274315,MT,Bronze,245.64,2
91632BH7503196,UT,Silver,255.51,6
58140KQ6240447,OH,Bronze,276.65,10
16685QQ4333140,SC,Bronze,380.29,25
50979GS5162567,WI,Silver,313.04,14
71338QJ8281401,OH,Silver,267.12,12
59974HP6809182,AR,Silver,294.99,6
63386NZ6456192,WI,Catastrophic,179.12,11
17333OJ9827470,GA,Silver,285.07,9
01731OM7221995,IL,Bronze,221.37,10
62382ND1821264,SC,Silver,286.32,21
77404PU5361524,TX,Catastrophic,253.11,10
53391NP2785026,TN,Gold,372.29,3
18531TM6956910,SC,Silver,294.89,10
46793VH3819743,IA,Silver,240.12,6
28366HR6550042,WV,Bronze,239.13,8
05787MO9369073,FL,Silver,387.54,20
67787VV4276962,IL,Silver,276.71,5
34560OR0176299,FL,Silver,281.44,51
16665XX5665819,SC,Silver,303.05,8
70372JY4830404,FL,Gold,342,53
90022CR8488223,AZ,Bronze,242.73,4
63980AF1093868,FL,Gold,332.92,48
81501RY4627327,SC,Silver,297.21,21
48192HL8446130,NM,Gold,314.84,4
16082CV7865235,MI,Catastrophic,230.7741194,4
25095MK9597778,SC,Bronze,277.69,19
53124ON9372527,AZ,Silver,306.35,4
06202YW7273833,MT,Silver,235.02,3
24972SH8262351,FL,Gold,398.38,10
29773WY6569516,TX,Gold,269.87,12
71324SW6605553,ME,Bronze,376.39,4
88974TP9609771,TX,Bronze,308.83,4
49145BZ8332101,FL,Platinum,330.01,46
69662XD7020276,SC,Catastrophic,248.22,35
81429FP0885669,WV,Gold,348.22,8
91768BK5710462,IL,Bronze,230.9,1
71900HS8008015,FL,Silver,331.12,13
54284LC9721977,NE,Silver,308.19,1
68142ZA0164840,FL,Silver,302.04,30
91345KG4590973,SC,Silver,316.86,6
52981UV4088938,TX,Gold,393.83,7
89809HJ6704414,MS,Gold,423.33,4
26583OP5515380,OH,Gold,331.94,12
16007RR8997083,WI,Gold,355.87,7
56396CP2664190,AZ,Gold,261.6,4
60626AH4340404,ND,Gold,340.12,4
84343BM8675958,IL,Gold,299.07,1
84798AK1104789,MI,Bronze,222.01,3
25391GT6722425,SC,Bronze,236.16,25
40691RL1929034,IN,Silver,349.66,2
94177ZX4922920,IA,Gold,274.26,5
54388TA6971888,FL,Catastrophic,255.68,17
10020BJ9912355,SD,Bronze,218.32,3
35888SX1271378,AZ,Silver,429.25,3
53252KG5620203,OH,Catastrophic,168.72,15
13197FJ9660323,FL,Bronze,235.91,58
55100ZY4874419,LA,Silver,308.5,2
28082FU3930770,FL,Silver,292.3,4
41847GJ9868149,UT,Silver,298.56,1
84069OL8938641,IN,Bronze,311.45,2
24977CQ0237839,MI,Bronze,222.57,14
42555VN9678673,IN,Silver,341.75,2
76234PO4019434,FL,Bronze,272.66,61
78500MT1199609,OH,Silver,328.11,4
21694OS5585628,AZ,Bronze,167.02,6
74730NF3521616,IN,Bronze,323.82,13
16420PL9383899,PA,Gold,325.84,5
80209RL6610660,LA,Gold,408.65,3
32360OS5009878,UT,Gold,286.21,4
53219SU8553444,SC,Bronze,209,42
08401RO4108353,AK,Silver,592,2
10165CN2538593,OK,Silver,258.68,2
29642WT5321403,NM,Silver,289.33,5
52734FB5599434,OH,Platinum,667.1,11
73754YC8328032,IL,Silver,321.4,1
59966FH7022085,SC,Bronze,221.48,46
47688IN3935913,ND,Silver,318.27,4
22222FW9600778,FL,Gold,374.34,30
66591LP2823409,PA,Bronze,279.17,6
35103YR6324942,IN,Bronze,284.89,4
42755WD2096264,VA,Bronze,287.25,3
85197IR5039463,WI,Bronze,316.16,12
67231FJ9117746,LA,Silver,268.96,1
06495QU8220335,FL,Platinum,498.57,6
16696QJ1743217,FL,Platinum,342.77,28
46729MQ0721925,FL,Silver,405.62,42
70258NY7267307,AZ,Silver,333.92,7
67463QX0585448,VA,Bronze,240.12,8
11098TU4983180,VA,Bronze,304.58,2
92763VH7019728,FL,Silver,367.91,49
55439SD4725832,NC,Platinum,515.61,2
35391PJ3097767,SC,Silver,286.74,29
36329OK6472661,AL,Silver,271.98,3
23100UD9714171,SC,Silver,462.98,11
09315FF1120922,TX,Silver,373.24,2
53808MM0829380,IN,Silver,338.92,12
59735OE6060103,IA,Silver,291.6,5
72285GV5289174,WI,Silver,283.67,11
80304RF7419164,IN,Bronze,299.37,13
60680VB0424981,SC,Bronze,259.67,21
25026GC5302008,AR,Gold,381.39,4
93666GP3859785,TX,Platinum,590.12,10
13262ND3701548,WY,Silver,422.82,1
45471KP6460953,WI,Silver,332.67,14
86150DE8920493,TX,Bronze,210.97,26
68444VP1839503,FL,Catastrophic,244.21,5
17394BU8768358,FL,Bronze,190.09,6
96337PA6173353,TX,Silver,236.76,5
69559UW2883384,LA,Catastrophic,249.92,6
63991HK5208116,OH,Bronze,375.58,7
13005IL7249724,VA,Catastrophic,178.2,9
41342KU2330802,FL,Platinum,459.39,30
95558HM1542367,OH,Gold,356.97,14
73091UX8681743,LA,Silver,338.13,6
24797ZP7063598,FL,Silver,336.97,66
65313BY5190837,FL,Gold,399.62,67
89659XZ1968043,MI,Bronze,228.59,5
06833MO3160698,NC,Silver,308.24,7
35667GE1061351,SC,Silver,291.98,5
06450MR2737206,OH,Bronze,255.48,3
66655WZ2527004,ME,Silver,330.99,2
52007WD6592199,GA,Gold,350.86,6
71216MV9859602,WI,Silver,425.33,1
75530SM9422716,VA,Bronze,229.64,11
63346XQ9722920,TX,Silver,367.13,8
74527FC6143188,MT,Platinum,332.51,1
16864YR0847423,SC,Silver,456.45,41
96432BV9587403,GA,Gold,418.77,4
88544YX1981466,GA,Bronze,204.72,3
36844KA0576090,FL,Bronze,335.07,66
36746QV6322872,IN,Bronze,244.5,7
89536CT6494264,IL,Gold,250.93,1
94367FG2859070,IA,Gold,419.42,3
98737YJ0716186,MS,Gold,370.76,2
70557QI9694989,LA,Bronze,252.07,8
63004BP4528181,IN,Gold,459.71,2
53762ED8831623,AZ,Bronze,303.41,2
20752KO4282849,LA,Bronze,285.52,3
90878RV3823979,OR,Silver,279,1
30074GR3322556,LA,Gold,411.12,7
49266MV3858761,SC,Bronze,258.62,5
01849NW3477416,SC,Bronze,252.33,30
87528SS3456710,OR,Silver,232,2
48324XF0996183,OH,Silver,380.43,17
57230FL7134045,OH,Gold,365.69,16
76248MO4445758,TX,Silver,254.79,9
50418BB8051050,NC,Bronze,235.64,15
69075ZQ3785735,AZ,Bronze,423.39,3
09440RU8050551,FL,Bronze,269.24,27
18516GD1076967,IL,Bronze,237.95,13
32889PC5091044,WV,Gold,393.04,1
27537UV9162389,TX,Bronze,258.26,6
71418JQ0043085,FL,Silver,334.01,47
29618QH8017190,WI,Silver,314.95,8
41334QI4137393,TX,Bronze,217.01,20
75896OS4556938,SC,Bronze,414.99,45
65363BB9525532,IA,Silver,233.63,4
96551KC9323372,FL,Platinum,402.71,14
96810ZG4490607,IN,Silver,371.27,2
36843SW3641849,LA,Bronze,256.74,1
48133BT8088514,SC,Gold,335.39,44
04700XP9158675,FL,Bronze,273.95,15
74346JT2495994,OH,Silver,314.56,14
76416IM4587812,IL,Silver,262.95,10
40439SU3676128,SC,Silver,289.77,18
30956RW9024889,WI,Silver,331.08,8
58901BA8649428,MS,Gold,342.51,1
34756EU3497304,IN,Silver,268.1,4
13251MP6388269,OH,Bronze,219.55,2
33112PX1806679,SC,Catastrophic,153.83,40
11460YH2331403,TX,Silver,244.86,19
03311MB5237249,OH,Gold,402.04,12
29996IO9373720,WI,Bronze,262.17,8
81866GI4092520,VA,Silver,305.15,10
08547MW6533139,IL,Catastrophic,228.32,11
03421BB8152753,FL,Bronze,277.04,5
84223OP0107260,SC,Gold,343.25,8
42307SI9789745,OR,Bronze,227,4
37453EX8827348,MI,Bronze,298.19,7
33973GJ8219376,SD,Bronze,236.29,3
66094JL4947400,NM,Silver,211.92,1
83297HE1911900,TX,Silver,232.04,19
